Latitude (decimal degrees):	10.026
Longitude (decimal degrees):	76.329
Elevation (m):	6
Radiation database:	PVGIS-ERA5


Slope: 23 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230723:0530,251.57,328.73,65.87,25.99,2.21,0.0
20230723:0630,322.33,417.56,77.45,26.74,3.03,0.0
20230723:0730,310.62,399.66,77.73,27.25,4.76,0.0
20230723:0830,260.67,339.13,66.31,26.47,3.86,0.0
20230723:0930,209.98,277.2,52.74,26.71,3.52,0.0
20230723:1030,148.4,202.41,38.75,26.56,3.38,0.0
20230723:1130,90.71,133.67,24.67,26.17,3.66,0.0
20230723:1230,7.92,22.54,10.64,25.74,2.9,0.0
20230723:1330,0.0,0.0,-3.26,25.31,2.21,0.0
20230723:1430,0.0,0.0,0.0,24.97,2.28,0.0
20230723:1530,0.0,0.0,0.0,24.67,2.76,0.0
20230723:1630,0.0,0.0,0.0,24.42,2.83,0.0
20230723:1730,0.0,0.0,0.0,24.23,2.69,0.0
20230723:1830,0.0,0.0,0.0,24.02,2.41,0.0
20230723:1930,0.0,0.0,0.0,24.0,2.28,0.0
20230723:2030,0.0,0.0,0.0,23.98,2.34,0.0
20230723:2130,0.0,0.0,0.0,23.97,2.48,0.0
20230723:2230,0.0,0.0,0.0,23.83,2.41,0.0
20230723:2330,0.0,0.0,0.0,23.7,1.93,0.0
20230724:0030,0.0,0.0,-3.77,23.9,1.24,0.0
20230724:0130,13.69,31.22,10.14,24.03,0.28,0.0
20230724:0230,50.7,81.1,24.19,24.55,0.55,0.0
20230724:0330,80.42,117.55,38.29,24.33,0.97,0.0
20230724:0430,163.7,220.37,52.31,24.65,1.17,0.0
20230724:0530,159.81,215.65,65.94,25.48,1.31,0.0
20230724:0630,88.17,127.6,77.61,25.9,1.38,0.0
20230724:0730,167.62,224.96,77.91,24.82,0.83,0.0
20230724:0830,202.64,268.79,66.39,25.43,1.24,0.0
20230724:0930,145.55,199.15,52.79,25.71,1.17,0.0
20230724:1030,46.27,74.8,38.77,25.57,0.48,0.0
20230724:1130,36.58,62.01,24.67,25.39,1.38,0.0
20230724:1230,6.26,18.56,10.62,25.07,1.59,0.0
20230724:1330,0.0,0.0,-3.29,24.64,2.07,0.0
20230724:1430,0.0,0.0,0.0,24.36,2.28,0.0
20230724:1530,0.0,0.0,0.0,24.23,1.17,0.0
20230724:1630,0.0,0.0,0.0,24.17,0.83,0.0
20230724:1730,0.0,0.0,0.0,24.15,1.03,0.0
20230724:1830,0.0,0.0,0.0,23.95,1.66,0.0
20230724:1930,0.0,0.0,0.0,23.77,1.79,0.0
20230724:2030,0.0,0.0,0.0,23.67,1.79,0.0
20230724:2130,0.0,0.0,0.0,23.62,1.66,0.0
20230724:2230,0.0,0.0,0.0,23.48,1.86,0.0
20230724:2330,0.0,0.0,0.0,23.39,2.07,0.0
20230725:0030,0.0,0.0,-3.82,23.41,2.07,0.0
20230725:0130,6.26,18.54,10.1,23.41,1.93,0.0
20230725:0230,64.02,97.18,24.17,23.59,1.72,0.0
20230725:0330,127.79,175.83,38.29,24.25,1.72,0.0
20230725:0430,194.96,259.21,52.34,24.96,1.45,0.0
20230725:0530,206.66,273.83,66.01,25.55,1.72,0.0
20230725:0630,254.5,333.53,77.77,25.87,2.0,0.0
20230725:0730,281.67,369.82,78.08,26.44,1.66,0.0
20230725:0830,175.34,236.81,66.47,27.03,2.07,0.0
20230725:0930,172.59,231.72,52.83,26.25,3.03,0.0
20230725:1030,117.52,163.86,38.79,26.1,3.52,0.0
20230725:1130,31.53,55.44,24.67,25.35,3.31,0.0
20230725:1230,11.52,26.96,10.6,25.04,2.21,0.0
20230725:1330,0.0,0.0,-3.33,24.72,2.69,0.0
20230725:1430,0.0,0.0,0.0,24.12,2.62,0.0
20230725:1530,0.0,0.0,0.0,24.21,2.28,0.0
20230725:1630,0.0,0.0,0.0,24.27,1.79,0.0
20230725:1730,0.0,0.0,0.0,24.24,1.59,0.0
20230725:1830,0.0,0.0,0.0,24.13,1.24,0.0
20230725:1930,0.0,0.0,0.0,24.11,1.45,0.0
20230725:2030,0.0,0.0,0.0,24.02,1.52,0.0
20230725:2130,0.0,0.0,0.0,23.88,1.45,0.0
20230725:2230,0.0,0.0,0.0,23.83,1.59,0.0
20230725:2330,0.0,0.0,0.0,23.82,1.38,0.0
20230726:0030,0.0,0.0,-3.87,23.98,1.38,0.0
20230726:0130,5.65,18.19,10.07,23.74,1.24,0.0
20230726:0230,43.62,71.72,24.16,23.91,0.9,0.0
20230726:0330,151.19,205.52,38.3,24.19,0.62,0.0
20230726:0430,191.88,255.86,52.37,25.11,0.97,0.0
20230726:0530,240.91,316.16,66.08,26.04,1.79,0.0
20230726:0630,344.3,444.72,77.94,26.39,3.31,0.0
20230726:0730,277.54,359.2,78.25,26.56,3.66,0.0
20230726:0830,279.96,362.2,66.55,26.35,3.72,0.0
20230726:0930,233.02,305.63,52.86,26.37,3.03,0.0
20230726:1030,124.64,172.39,38.8,26.01,4.14,0.0
20230726:1130,49.1,79.61,24.66,25.29,3.38,0.0
20230726:1230,12.78,29.21,10.57,25.05,2.97,0.0
20230726:1330,0.0,0.0,-3.37,24.91,2.41,0.0
20230726:1430,0.0,0.0,0.0,24.66,2.41,0.0
20230726:1530,0.0,0.0,0.0,24.67,2.21,0.0
20230726:1630,0.0,0.0,0.0,24.56,1.59,0.0
20230726:1730,0.0,0.0,0.0,24.2,1.17,0.0
20230726:1830,0.0,0.0,0.0,23.89,0.97,0.0
20230726:1930,0.0,0.0,0.0,24.06,1.38,0.0
20230726:2030,0.0,0.0,0.0,23.79,1.31,0.0
20230726:2130,0.0,0.0,0.0,23.75,1.59,0.0
20230726:2230,0.0,0.0,0.0,23.71,1.79,0.0
20230726:2330,0.0,0.0,0.0,23.7,1.52,0.0
20230727:0030,0.0,0.0,-3.91,23.79,0.97,0.0
20230727:0130,16.9,38.3,10.05,23.45,0.55,0.0
20230727:0230,87.89,131.74,24.15,24.42,0.55,0.0
20230727:0330,146.9,200.51,38.31,24.46,0.62,0.0
20230727:0430,251.14,328.03,52.4,25.32,1.31,0.0
20230727:0530,418.4,537.79,66.15,26.19,2.34,0.0
20230727:0630,466.93,602.89,78.11,27.32,2.97,0.0
20230727:0730,509.72,671.66,78.43,28.18,1.93,0.0
20230727:0830,352.59,457.7,66.63,28.9,2.97,0.0
20230727:0930,372.77,481.02,52.9,28.13,3.72,0.0
20230727:1030,211.86,282.55,38.81,27.82,3.79,0.0
20230727:1130,92.35,140.3,24.66,26.93,3.79,0.0
20230727:1230,21.56,46.93,10.55,26.3,2.97,0.0
20230727:1330,0.0,0.0,-3.42,25.89,2.69,0.0
20230727:1430,0.0,0.0,0.0,25.61,2.55,0.0
20230727:1530,0.0,0.0,0.0,25.25,2.48,0.0
20230727:1630,0.0,0.0,0.0,25.09,2.76,0.0
20230727:1730,0.0,0.0,0.0,24.6,2.41,0.0
20230727:1830,0.0,0.0,0.0,24.3,2.62,0.0
20230727:1930,0.0,0.0,0.0,24.89,1.93,0.0
20230727:2030,0.0,0.0,0.0,24.87,2.21,0.0
20230727:2130,0.0,0.0,0.0,24.75,2.28,0.0
20230727:2230,0.0,0.0,0.0,24.37,3.1,0.0
20230727:2330,0.0,0.0,0.0,24.22,2.69,0.0
20230728:0030,0.0,0.0,-3.96,24.46,2.28,0.0
20230728:0130,17.96,42.33,10.02,24.41,2.14,0.0
20230728:0230,111.65,166.05,24.14,24.56,1.93,0.0
20230728:0330,272.18,357.25,38.32,25.5,2.48,0.0
20230728:0430,448.95,578.85,52.44,26.65,2.9,0.0
20230728:0530,467.52,602.52,66.23,27.89,3.52,0.0
20230728:0630,561.35,728.87,78.28,28.39,4.07,0.0
20230728:0730,513.46,665.21,78.6,28.76,4.07,0.0
20230728:0830,519.27,672.37,66.7,28.82,4.0,0.0
20230728:0930,453.49,586.43,52.93,28.96,4.14,0.0
20230728:1030,304.1,401.38,38.82,28.92,4.0,0.0
20230728:1130,103.32,157.88,24.64,28.45,3.86,0.0
20230728:1230,22.54,51.99,10.52,27.3,3.59,0.0
20230728:1330,0.0,0.0,-3.47,26.84,2.76,0.0
20230728:1430,0.0,0.0,0.0,26.41,2.76,0.0
20230728:1530,0.0,0.0,0.0,26.05,2.48,0.0
20230728:1630,0.0,0.0,0.0,25.78,2.55,0.0
20230728:1730,0.0,0.0,0.0,25.27,3.03,0.0
20230728:1830,0.0,0.0,0.0,25.07,2.9,0.0
20230728:1930,0.0,0.0,0.0,24.9,1.86,0.0
20230728:2030,0.0,0.0,0.0,24.62,2.0,0.0
20230728:2130,0.0,0.0,0.0,24.3,2.34,0.0
20230728:2230,0.0,0.0,0.0,24.08,2.55,0.0
20230728:2330,0.0,0.0,0.0,24.09,2.69,0.0
20230729:0030,0.0,0.0,-4.0,24.04,2.41,0.0
20230729:0130,20.33,49.09,10.0,23.99,2.21,0.0
20230729:0230,131.39,193.52,24.14,24.45,2.14,0.0
20230729:0330,281.46,368.77,38.33,25.31,2.41,0.0
20230729:0430,450.59,580.55,52.48,26.38,2.97,0.0
20230729:0530,467.13,599.01,66.31,27.65,4.07,0.0
20230729:0630,554.41,713.7,78.46,28.0,4.55,0.0
20230729:0730,506.96,651.07,78.78,28.65,4.9,0.0
20230729:0830,425.87,545.83,66.78,28.84,4.83,0.0
20230729:0930,349.37,449.14,52.96,28.81,4.76,0.0
20230729:1030,294.12,387.06,38.82,28.6,4.48,0.0
20230729:1130,131.78,197.04,24.63,28.42,4.28,0.0
20230729:1230,23.09,53.8,10.48,27.92,3.79,0.0
20230729:1330,0.0,0.0,-3.52,27.13,3.17,0.0
20230729:1430,0.0,0.0,0.0,26.58,2.76,0.0
20230729:1530,0.0,0.0,0.0,26.22,2.76,0.0
20230729:1630,0.0,0.0,0.0,25.9,2.83,0.0
20230729:1730,0.0,0.0,0.0,25.65,2.76,0.0
20230729:1830,0.0,0.0,0.0,25.46,2.69,0.0
20230729:1930,0.0,0.0,0.0,25.3,2.41,0.0
20230729:2030,0.0,0.0,0.0,25.1,2.41,0.0
20230729:2130,0.0,0.0,0.0,24.79,2.48,0.0
20230729:2230,0.0,0.0,0.0,24.71,2.28,0.0
20230729:2330,0.0,0.0,0.0,24.48,2.21,0.0
20230730:0030,0.0,0.0,-4.04,24.28,2.07,0.0
20230730:0130,19.42,47.6,9.97,24.14,2.14,0.0
20230730:0230,150.01,221.24,24.13,24.66,1.93,0.0
20230730:0330,297.31,389.67,38.35,25.85,2.55,0.0
20230730:0430,397.64,512.79,52.52,26.88,3.1,0.0
20230730:0530,440.09,563.99,66.39,27.44,3.59,0.0
20230730:0630,562.18,727.36,78.64,28.04,3.86,0.0
20230730:0730,470.31,604.07,78.96,29.06,4.83,0.0
20230730:0830,455.2,586.04,66.85,28.97,4.41,0.0
20230730:0930,390.68,505.28,52.99,29.01,4.41,0.0
20230730:1030,277.01,365.54,38.83,28.91,4.55,0.0
20230730:1130,136.34,201.78,24.61,28.53,4.21,0.0
20230730:1230,27.06,56.46,10.45,28.0,3.66,0.0
20230730:1330,0.0,0.0,-3.58,27.22,3.03,0.0
20230730:1430,0.0,0.0,0.0,26.69,2.69,0.0
20230730:1530,0.0,0.0,0.0,26.43,2.41,0.0
20230730:1630,0.0,0.0,0.0,26.26,2.34,0.0
20230730:1730,0.0,0.0,0.0,26.05,2.14,0.0
20230730:1830,0.0,0.0,0.0,25.71,1.79,0.0
20230730:1930,0.0,0.0,0.0,25.16,1.72,0.0
20230730:2030,0.0,0.0,0.0,24.82,2.21,0.0
20230730:2130,0.0,0.0,0.0,24.74,2.34,0.0
20230730:2230,0.0,0.0,0.0,24.54,2.55,0.0
20230730:2330,0.0,0.0,0.0,24.37,2.83,0.0
20230731:0030,0.0,0.0,-4.09,24.32,3.03,0.0
20230731:0130,13.74,31.42,9.95,24.34,2.97,0.0
20230731:0230,95.71,138.58,24.13,24.7,3.1,0.0
20230731:0330,221.85,292.59,38.37,25.39,2.9,0.0
20230731:0430,422.23,542.44,52.56,26.38,3.59,0.0
20230731:0530,487.4,630.4,66.47,27.93,3.86,0.0
20230731:0630,461.85,595.85,78.83,28.81,4.28,0.0
20230731:0730,521.97,673.42,79.14,28.84,4.83,0.0
20230731:0830,490.54,631.9,66.91,28.91,4.83,0.0
20230731:0930,337.26,434.67,53.01,28.76,4.83,0.0
20230731:1030,269.23,354.02,38.82,28.02,4.55,0.0
20230731:1130,125.09,185.24,24.59,27.97,3.93,0.0
20230731:1230,27.37,55.7,10.41,27.62,3.38,0.0
20230731:1330,0.0,0.0,-3.64,27.03,3.03,0.0
20230731:1430,0.0,0.0,0.0,26.4,2.69,0.0
20230731:1530,0.0,0.0,0.0,25.95,2.69,0.0
20230731:1630,0.0,0.0,0.0,25.25,2.97,0.0
20230731:1730,0.0,0.0,0.0,24.99,3.1,0.0
20230731:1830,0.0,0.0,0.0,24.72,3.24,0.0
20230731:1930,0.0,0.0,0.0,24.58,2.97,0.0
20230731:2030,0.0,0.0,0.0,24.28,2.69,0.0
20230731:2130,0.0,0.0,0.0,24.18,2.41,0.0
20230731:2230,0.0,0.0,0.0,24.12,2.48,0.0
20230731:2330,0.0,0.0,0.0,24.21,2.62,0.0
20230801:0030,0.0,0.0,-4.13,24.21,2.55,0.0
20230801:0130,23.14,48.79,9.93,24.31,2.14,0.0
20230801:0230,95.16,139.72,24.13,24.65,2.07,0.0
20230801:0330,247.65,325.32,38.38,25.2,2.34,0.0
20230801:0430,399.98,517.55,52.6,26.18,2.41,0.0
20230801:0530,506.27,660.23,66.56,27.4,2.9,0.0
20230801:0630,528.75,686.86,79.01,28.41,3.38,0.0
20230801:0730,574.41,745.78,79.31,29.03,4.28,0.0
20230801:0830,525.66,680.61,66.98,29.47,4.48,0.0
20230801:0930,362.69,468.87,53.03,29.48,4.55,0.0
20230801:1030,300.27,395.3,38.82,28.93,4.41,0.0
20230801:1130,126.62,187.85,24.56,28.31,4.14,0.0
20230801:1230,24.43,52.67,10.36,27.87,3.66,0.0
20230801:1330,0.0,0.0,-3.7,27.09,3.17,0.0
20230801:1430,0.0,0.0,0.0,26.4,2.9,0.0
20230801:1530,0.0,0.0,0.0,26.03,2.34,0.0
20230801:1630,0.0,0.0,0.0,25.7,2.07,0.0
20230801:1730,0.0,0.0,0.0,25.3,2.07,0.0
20230801:1830,0.0,0.0,0.0,25.05,1.79,0.0
20230801:1930,0.0,0.0,0.0,25.17,1.45,0.0
20230801:2030,0.0,0.0,0.0,24.94,1.45,0.0
20230801:2130,0.0,0.0,0.0,24.74,1.59,0.0
20230801:2230,0.0,0.0,0.0,24.55,2.14,0.0
20230801:2330,0.0,0.0,0.0,24.54,2.28,0.0
20230802:0030,0.0,0.0,-4.16,24.59,2.21,0.0
20230802:0130,10.93,27.42,9.91,24.47,2.14,0.0
20230802:0230,60.48,92.94,24.13,24.82,1.93,0.0
20230802:0330,217.51,288.12,38.4,25.37,1.93,0.0
20230802:0430,405.1,527.9,52.65,26.09,1.59,0.0
20230802:0530,443.14,580.13,66.65,27.5,1.79,0.0
20230802:0630,521.74,686.2,79.21,28.2,2.41,0.0
20230802:0730,437.1,570.47,79.49,29.08,2.83,0.0
20230802:0830,523.08,683.99,67.04,29.12,3.31,0.0
20230802:0930,410.81,533.04,53.05,29.36,3.79,0.0
20230802:1030,257.8,341.86,38.81,29.01,3.79,0.0
20230802:1130,126.35,186.8,24.54,28.4,3.66,0.0
20230802:1230,25.03,55.98,10.32,27.71,3.24,0.0
20230802:1330,0.0,0.0,-3.76,26.99,2.83,0.0
20230802:1430,0.0,0.0,0.0,26.41,2.69,0.0
20230802:1530,0.0,0.0,0.0,25.6,2.48,0.0
20230802:1630,0.0,0.0,0.0,25.48,1.93,0.0
20230802:1730,0.0,0.0,0.0,25.35,2.14,0.0
20230802:1830,0.0,0.0,0.0,25.03,2.21,0.0
20230802:1930,0.0,0.0,0.0,25.5,1.93,0.0
20230802:2030,0.0,0.0,0.0,25.42,2.62,0.0
20230802:2130,0.0,0.0,0.0,25.1,2.69,0.0
20230802:2230,0.0,0.0,0.0,24.42,2.34,0.0
20230802:2330,0.0,0.0,0.0,24.35,2.69,0.0
20230803:0030,0.0,0.0,-4.2,24.35,2.62,0.0
20230803:0130,13.68,32.14,9.9,24.07,2.62,0.0
20230803:0230,91.99,138.82,24.13,24.47,1.93,0.0
20230803:0330,220.13,291.26,38.43,25.18,1.79,0.0
20230803:0430,428.4,553.82,52.69,26.14,2.28,0.0
20230803:0530,491.23,637.24,66.73,27.57,2.55,0.0
20230803:0630,528.85,686.47,79.4,28.39,3.24,0.0
20230803:0730,546.88,711.52,79.66,29.28,3.93,0.0
20230803:0830,496.61,643.2,67.09,29.59,4.34,0.0
20230803:0930,405.24,522.82,53.07,29.51,4.9,0.0
20230803:1030,257.37,339.44,38.8,28.88,5.31,0.0
20230803:1130,129.67,191.58,24.5,28.24,5.1,0.0
20230803:1230,15.63,40.4,10.27,27.18,3.79,0.0
20230803:1330,0.0,0.0,-3.83,26.81,3.45,0.0
20230803:1430,0.0,0.0,0.0,25.9,3.38,0.0
20230803:1530,0.0,0.0,0.0,25.7,3.1,0.0
20230803:1630,0.0,0.0,0.0,25.53,2.41,0.0
20230803:1730,0.0,0.0,0.0,25.51,2.07,0.0
20230803:1830,0.0,0.0,0.0,25.16,1.93,0.0
20230803:1930,0.0,0.0,0.0,25.15,2.28,0.0
20230803:2030,0.0,0.0,0.0,24.78,2.62,0.0
20230803:2130,0.0,0.0,0.0,24.33,2.62,0.0
20230803:2230,0.0,0.0,0.0,24.39,2.62,0.0
20230803:2330,0.0,0.0,0.0,24.43,2.48,0.0
20230804:0030,0.0,0.0,-4.23,24.58,2.34,0.0
20230804:0130,12.68,28.78,9.88,24.51,2.34,0.0
20230804:0230,49.88,78.98,24.14,24.67,2.28,0.0
20230804:0330,143.17,195.0,38.45,25.09,2.41,0.0
20230804:0430,294.05,379.18,52.74,25.58,2.76,0.0
20230804:0530,286.39,369.83,66.82,26.65,3.17,0.0
20230804:0630,491.7,634.97,79.59,27.01,2.83,0.0
20230804:0730,605.4,795.49,79.84,28.41,3.17,0.0
20230804:0830,433.32,560.09,67.15,29.12,3.72,0.0
20230804:0930,409.64,527.14,53.08,28.02,3.79,0.0
20230804:1030,270.23,356.89,38.79,28.34,3.45,0.0
20230804:1130,123.36,185.78,24.47,28.23,3.17,0.0
20230804:1230,17.52,45.04,10.21,26.64,2.9,0.0
20230804:1330,0.0,0.0,-3.91,26.42,1.45,0.0
20230804:1430,0.0,0.0,0.0,26.25,1.38,0.0
20230804:1530,0.0,0.0,0.0,25.83,1.66,0.0
20230804:1630,0.0,0.0,0.0,25.57,1.66,0.0
20230804:1730,0.0,0.0,0.0,25.11,1.52,0.0
20230804:1830,0.0,0.0,0.0,24.83,1.24,0.0
20230804:1930,0.0,0.0,0.0,24.74,1.45,0.0
20230804:2030,0.0,0.0,0.0,24.66,1.72,0.0
20230804:2130,0.0,0.0,0.0,24.46,2.14,0.0
20230804:2230,0.0,0.0,0.0,24.28,2.69,0.0
20230804:2330,0.0,0.0,0.0,24.32,2.83,0.0
20230805:0030,0.0,0.0,-4.27,24.37,2.76,0.0
20230805:0130,28.6,57.46,9.87,24.25,2.48,0.0
20230805:0230,147.61,213.75,24.14,24.78,2.14,0.0
20230805:0330,297.09,389.07,38.48,25.75,2.28,0.0
20230805:0430,446.62,579.52,52.79,26.98,2.48,0.0
20230805:0530,507.42,664.38,66.91,28.33,2.55,0.0
20230805:0630,417.68,543.14,79.79,29.23,2.83,0.0
20230805:0730,551.71,718.99,80.0,28.95,4.07,0.0
20230805:0830,494.64,640.44,67.2,29.49,4.0,0.0
20230805:0930,360.82,465.15,53.08,29.33,4.62,0.0
20230805:1030,246.53,326.02,38.77,28.67,4.41,0.0
20230805:1130,121.39,181.05,24.43,28.14,3.52,0.0
20230805:1230,18.07,46.32,10.16,27.78,2.97,0.0
20230805:1330,0.0,0.0,-3.98,27.09,2.83,0.0
20230805:1430,0.0,0.0,0.0,26.63,2.48,0.0
20230805:1530,0.0,0.0,0.0,26.33,2.14,0.0
20230805:1630,0.0,0.0,0.0,25.95,2.0,0.0
20230805:1730,0.0,0.0,0.0,25.47,2.48,0.0
20230805:1830,0.0,0.0,0.0,25.22,2.55,0.0
20230805:1930,0.0,0.0,0.0,25.35,2.62,0.0
20230805:2030,0.0,0.0,0.0,25.12,2.69,0.0
20230805:2130,0.0,0.0,0.0,24.85,2.55,0.0
20230805:2230,0.0,0.0,0.0,24.86,2.14,0.0
20230805:2330,0.0,0.0,0.0,24.72,1.72,0.0
20230806:0030,0.0,0.0,-4.3,24.46,1.66,0.0
20230806:0130,21.29,52.6,9.86,24.24,1.72,0.0
20230806:0230,161.85,237.37,24.15,24.95,1.38,0.0
20230806:0330,327.01,427.87,38.5,26.19,2.48,0.0
20230806:0430,408.56,525.32,52.84,27.22,3.03,0.0
20230806:0530,457.58,590.73,67.01,28.06,2.97,0.0
20230806:0630,534.36,695.78,79.99,28.6,3.31,0.0
20230806:0730,528.65,686.28,80.17,28.8,4.0,0.0
20230806:0830,453.34,587.59,67.24,29.03,3.79,0.0
20230806:0930,349.91,452.65,53.09,28.96,4.0,0.0
20230806:1030,296.75,388.14,38.74,28.02,4.69,0.0
20230806:1130,99.65,151.75,24.39,27.97,4.62,0.0
20230806:1230,14.91,40.38,10.1,27.55,3.86,0.0
20230806:1330,0.0,0.0,-4.06,27.07,3.31,0.0
20230806:1430,0.0,0.0,0.0,26.55,3.17,0.0
20230806:1530,0.0,0.0,0.0,26.3,2.83,0.0
20230806:1630,0.0,0.0,0.0,26.03,2.55,0.0
20230806:1730,0.0,0.0,0.0,25.77,2.34,0.0
20230806:1830,0.0,0.0,0.0,25.45,2.07,0.0
20230806:1930,0.0,0.0,0.0,25.25,2.62,0.0
20230806:2030,0.0,0.0,0.0,25.07,2.28,0.0
20230806:2130,0.0,0.0,0.0,24.95,2.14,0.0
20230806:2230,0.0,0.0,0.0,24.79,2.28,0.0
20230806:2330,0.0,0.0,0.0,24.79,2.28,0.0
20230807:0030,0.0,0.0,-4.33,24.7,2.21,0.0
20230807:0130,21.57,46.55,9.85,24.68,2.21,0.0
20230807:0230,124.0,181.44,24.16,25.02,2.28,0.0
20230807:0330,297.53,388.07,38.53,25.83,2.9,0.0
20230807:0430,420.87,540.79,52.9,27.04,3.17,0.0
20230807:0530,470.93,607.68,67.1,28.03,3.52,0.0
20230807:0630,517.72,669.61,80.19,28.53,4.07,0.0
20230807:0730,471.26,609.5,80.33,29.17,4.07,0.0
20230807:0830,505.36,656.12,67.28,29.31,4.21,0.0
20230807:0930,379.99,491.81,53.08,29.4,4.21,0.0
20230807:1030,284.05,374.77,38.72,29.1,4.07,0.0
20230807:1130,138.91,204.64,24.35,28.81,3.93,0.0
20230807:1230,23.72,53.43,10.03,28.2,3.45,0.0
20230807:1330,0.0,0.0,-4.15,27.46,3.1,0.0
20230807:1430,0.0,0.0,0.0,26.9,2.83,0.0
20230807:1530,0.0,0.0,0.0,26.54,2.76,0.0
20230807:1630,0.0,0.0,0.0,26.04,2.69,0.0
20230807:1730,0.0,0.0,0.0,25.68,2.69,0.0
20230807:1830,0.0,0.0,0.0,25.12,2.83,0.0
20230807:1930,0.0,0.0,0.0,25.38,2.28,0.0
20230807:2030,0.0,0.0,0.0,25.0,2.41,0.0
20230807:2130,0.0,0.0,0.0,24.71,2.28,0.0
20230807:2230,0.0,0.0,0.0,24.71,2.28,0.0
20230807:2330,0.0,0.0,0.0,24.6,2.21,0.0
20230808:0030,0.0,0.0,-4.36,24.7,2.41,0.0
20230808:0130,17.32,37.2,9.84,24.58,2.48,0.0
20230808:0230,91.11,135.0,24.17,24.78,2.48,0.0
20230808:0330,217.54,286.61,38.56,25.15,2.62,0.0
20230808:0430,267.51,347.69,52.95,25.75,2.34,0.0
20230808:0530,472.44,616.36,67.19,26.44,2.0,0.0
20230808:0630,440.4,574.76,80.39,27.75,2.41,0.0
20230808:0730,460.68,606.42,80.49,28.6,2.41,0.0
20230808:0830,361.4,473.52,67.32,29.13,2.83,0.0
20230808:0930,250.84,328.35,53.08,26.78,2.97,0.0
20230808:1030,162.22,220.64,38.69,27.43,2.55,0.0
20230808:1130,106.15,153.7,24.3,27.17,2.41,0.0
20230808:1230,26.78,52.07,9.97,26.23,2.28,0.0
20230808:1330,0.0,0.0,-4.23,25.88,1.59,0.0
20230808:1430,0.0,0.0,0.0,25.86,1.66,0.0
20230808:1530,0.0,0.0,0.0,25.62,1.66,0.0
20230808:1630,0.0,0.0,0.0,25.35,1.59,0.0
20230808:1730,0.0,0.0,0.0,25.06,1.52,0.0
20230808:1830,0.0,0.0,0.0,24.79,1.66,0.0
20230808:1930,0.0,0.0,0.0,25.06,0.48,0.0
20230808:2030,0.0,0.0,0.0,24.72,0.62,0.0
20230808:2130,0.0,0.0,0.0,24.32,0.83,0.0
20230808:2230,0.0,0.0,0.0,24.11,0.9,0.0
20230808:2330,0.0,0.0,0.0,23.69,1.1,0.0
20230809:0030,0.0,0.0,-4.38,23.4,1.52,0.0
20230809:0130,25.76,55.23,9.83,23.53,1.86,0.0
20230809:0230,117.01,172.02,24.18,24.58,1.59,0.0
20230809:0330,213.76,283.47,38.59,25.78,1.79,0.0
20230809:0430,384.71,496.86,53.01,26.56,2.21,0.0
20230809:0530,490.94,636.65,67.28,27.35,2.62,0.0
20230809:0630,570.02,748.15,80.6,28.18,2.76,0.0
20230809:0730,541.19,710.15,80.65,29.71,3.31,0.0
20230809:0830,525.55,685.66,67.35,29.87,4.0,0.0
20230809:0930,441.53,571.16,53.07,29.53,4.41,0.0
20230809:1030,291.52,384.13,38.66,29.23,4.28,0.0
20230809:1130,134.94,194.99,24.24,28.65,3.93,0.0
20230809:1230,22.58,46.21,9.9,28.05,3.59,0.0
20230809:1330,0.0,0.0,-4.32,27.4,3.38,0.0
20230809:1430,0.0,0.0,0.0,27.04,3.1,0.0
20230809:1530,0.0,0.0,0.0,26.78,2.69,0.0
20230809:1630,0.0,0.0,0.0,26.5,2.28,0.0
20230809:1730,0.0,0.0,0.0,26.32,1.93,0.0
20230809:1830,0.0,0.0,0.0,26.06,1.93,0.0
20230809:1930,0.0,0.0,0.0,25.73,2.21,0.0
20230809:2030,0.0,0.0,0.0,25.42,2.07,0.0
20230809:2130,0.0,0.0,0.0,25.12,2.0,0.0
20230809:2230,0.0,0.0,0.0,25.0,1.79,0.0
20230809:2330,0.0,0.0,0.0,24.84,1.72,0.0
20230810:0030,0.0,0.0,-4.41,24.71,1.79,0.0
20230810:0130,26.57,50.82,9.83,24.54,1.86,0.0
20230810:0230,124.3,177.38,24.2,24.94,1.38,0.0
20230810:0330,211.46,281.2,38.63,25.99,1.72,0.0
20230810:0430,331.7,432.27,53.06,26.67,2.0,0.0
20230810:0530,328.25,426.83,67.38,27.55,2.41,0.0
20230810:0630,495.03,648.28,80.8,27.9,2.97,0.0
20230810:0730,271.49,351.8,80.79,28.73,3.59,0.0
20230810:0830,353.94,460.77,67.37,28.28,3.24,0.0
20230810:0930,150.1,204.76,53.06,28.67,3.52,0.0
20230810:1030,150.87,206.32,38.62,27.9,3.66,0.0
20230810:1130,65.4,99.96,24.19,27.22,3.1,0.0
20230810:1230,13.26,30.18,9.82,26.99,2.69,0.0
20230810:1330,0.0,0.0,-4.41,26.59,2.41,0.0
20230810:1430,0.0,0.0,0.0,26.34,2.62,0.0
20230810:1530,0.0,0.0,0.0,26.09,2.41,0.0
20230810:1630,0.0,0.0,0.0,26.03,2.41,0.0
20230810:1730,0.0,0.0,0.0,25.97,2.14,0.0
